Tracker,Game_Date,Home_Team,Away_Team,Quarter,Game_Clock,Shot_Clock,Home_Strength,Away_Strength,Team,Event_Type,State,Player1,Location1_x,Location1_y,Net_Location,Shot_Angle,Result,Empty_Net,Goalie_Response,Shot_Type,Primary_Assist,Secondary_Assist,Rebound_Type,Rebound,Shot_Blocker,FO_Home,FO_Away,FO_Result,FO_Winning_Team,Turnover_Type,Home_Goalie,Away_Goalie,Min,Sec,Time_Stamp,Game,Season,Player1_Name,Primary_Assist_Name,Secondary_Assist_Name,FO_Home_Name,FO_Away_Name,Home_Goalie_Name,Away_Goalie_Name,Rebound_Team,Rebound_Name,Shot_Blocking_Team,Shot_Blocker_Name,Competition
Devinne,9/25/24,Czechia,Germany,2,35:19:00,30,5,5,Germany,Shot,Set,36,0.185267277,0.559058194,Top Miss,228.7389138,Miss,No,Not On Net,Movement,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,91,47,35,19,-319,9-25 Germany vs Czechia,2023,P. Olters,NA,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,2,35:41:00,30,5,5,Czechia,Shot,Set,21,0.858226539,0.568803929,Right Shoulder,151.243472,Goal,No,none,Assisted,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,47,35,41,-341,9-25 Germany vs Czechia,2023,T. Knotek,J. Fišer,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,2,38:34:00,30,5,5,Czechia,Shot,Set,24,0.850176787,0.627278338,Under Left Arm,154.401566,Goal,No,none,Assisted,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,47,38,34,-514,9-25 Germany vs Czechia,2023,P. Srch,Š. Friedl,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,2,39:36:00,30,5,5,Czechia,Shot,Set,55,0.859836489,0.276431884,Right Miss,196.0770429,Miss,No,Not On Net,Movement,NA,NA,Offensive,55,NA,NA,NA,NA,NA,NA,91,47,39,36,-576,9-25 Germany vs Czechia,2023,L. Kučera,NA,NA,NA,NA,V. Bláha,K. Melenychuk,Czechia,L. Kučera,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,2,40:10:00,30,5,5,Germany,Shot,Set,71,0.106379708,0.39662928,Chest,212.3769419,Miss,No,Not Clean,Assisted,10,NA,Defensive,25,NA,NA,NA,NA,NA,NA,91,47,40,10,-610,9-25 Germany vs Czechia,2023,G. Weber,P. Nöring,NA,NA,NA,V. Bláha,K. Melenychuk,Czechia,M. Tilšer,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,2,40:33:00,30,5,5,Germany,Shot,Set,36,0.209416533,0.494086629,Left Miss,292.1211728,Miss,No,Not On Net,Movement,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,91,47,40,33,-633,9-25 Germany vs Czechia,2023,P. Olters,NA,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,2,41:06:00,30,5,5,Czechia,Shot,Set,21,0.883985745,0.695498482,5-Hole,126.4681882,Goal,No,none,Assisted,2,72,NA,NA,NA,NA,NA,NA,NA,NA,91,47,41,6,-666,9-25 Germany vs Czechia,2023,T. Knotek,J. Fišer,T. Procházka,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,2,42:25:00,30,5,5,Germany,Shot,Set,71,0.183657327,0.653266964,Under Left Arm,281.5430476,Miss,No,Clean Save,Movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,47,42,25,-745,9-25 Germany vs Czechia,2023,G. Weber,NA,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,2,42:29:00,30,5,5,Czechia,Turnover,Transition,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stray Pass,91,47,42,29,-749,9-25 Germany vs Czechia,2023,NA,NA,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,2,42:57:00,30,5,5,Germany,Shot,Set,71,0.11281951,0.666261277,Left Leg,258.8781197,Miss,No,Not Clean,Movement,NA,NA,Offensive,10,NA,NA,NA,NA,NA,NA,91,47,42,57,-777,9-25 Germany vs Czechia,2023,G. Weber,NA,NA,NA,NA,V. Bláha,K. Melenychuk,Germany,P. Nöring,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,2,43:10:00,30,5,5,Germany,Shot,Set,16,0.083840402,0.30242051,5-Hole,101.8273729,Miss,No,Clean Save,Assisted,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,47,43,10,-790,9-25 Germany vs Czechia,2023,K. Sontowski,P. Nöring,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,2,43:40:00,30,5,5,Czechia,Shot,Set,21,0.787388722,0.513578098,Chest,93.90176756,Miss,No,Not Clean,Assisted,18,NA,Defensive,47,NA,NA,NA,NA,NA,NA,91,47,43,40,-820,9-25 Germany vs Czechia,2023,T. Knotek,J. Loskot,NA,NA,NA,V. Bláha,K. Melenychuk,Germany,K. Melenychuk,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,2,44:02:00,30,5,5,Czechia,Shot,Set,2,0.827637482,0.692249903,Under Right Arm,154.848081,Miss,No,Clean Save,Assisted,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,47,44,2,-842,9-25 Germany vs Czechia,2023,J. Fišer,J. Loskot,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,2,44:30:00,30,5,5,Germany,Shot,Set,10,0.211026483,0.637024073,Top Miss,171.2216656,Miss,No,Not On Net,Assisted,77,NA,None,NA,NA,NA,NA,NA,NA,NA,91,47,44,30,-870,9-25 Germany vs Czechia,2023,P. Nöring,L. Böhm,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,2,45:03:00,30,5,5,Czechia,Shot,Set,72,0.811537978,0.289426197,5-Hole,291.78594,Miss,No,Not Clean,Assisted,24,NA,Offensive,18,NA,NA,NA,NA,NA,NA,91,47,45,3,-903,9-25 Germany vs Czechia,2023,T. Procházka,P. Srch,NA,NA,NA,V. Bláha,K. Melenychuk,Czechia,J. Loskot,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,2,45:50:00,30,4,5,Germany,Shot,Set,36,0.075790651,0.630526916,Chest,229.9491537,Miss,No,Not Clean,Assisted,22,NA,Defensive,39,NA,NA,NA,NA,NA,NA,91,47,45,50,-950,9-25 Germany vs Czechia,2023,P. Olters,L. Volquardsen,NA,NA,NA,V. Bláha,K. Melenychuk,Czechia,C. Koneczny,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,2,47:23:00,30,4,4,Czechia,Shot,Set,18,0.811537978,0.399877859,Left Miss,251.0307708,Miss,No,Not On Net,Movement,NA,NA,Offensive,24,NA,NA,NA,NA,NA,NA,91,47,47,23,-1043,9-25 Germany vs Czechia,2023,J. Loskot,NA,NA,NA,NA,V. Bláha,K. Melenychuk,Czechia,P. Srch,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,2,47:31:00,30,4,4,Czechia,Shot,Set,21,0.929064356,0.62402976,Right Miss,117.1958318,Miss,No,Not On Net,Movement,NA,NA,Offensive,55,NA,NA,NA,NA,NA,NA,91,47,47,31,-1051,9-25 Germany vs Czechia,2023,T. Knotek,NA,NA,NA,NA,V. Bláha,K. Melenychuk,Czechia,L. Kučera,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,2,47:36:00,30,4,4,Czechia,Shot,Set,55,0.916184753,0.338154871,Chest,200.8099844,Miss,No,Not Clean,Movement,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,91,47,47,36,-1056,9-25 Germany vs Czechia,2023,L. Kučera,NA,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,2,48:09:00,30,4,4,Germany,Shot,Set,22,0.149848368,0.617532603,Right Miss,200.2593226,Miss,No,Not On Net,Assisted,16,NA,None,NA,NA,NA,NA,NA,NA,NA,91,47,48,9,-1089,9-25 Germany vs Czechia,2023,L. Volquardsen,K. Sontowski,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,2,49:16:00,30,5,4,Germany,Shot,Set,10,0.0741807,0.643521229,Left Miss,194.0243505,Miss,No,Not On Net,Movement,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,91,47,49,16,-1156,9-25 Germany vs Czechia,2023,P. Nöring,NA,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,2,51:14:00,30,6,5,Czechia,Shot,Set,21,0.86144644,0.611035447,5-Hole,137.0277507,Miss,No,Clean Save,Assisted,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,47,51,14,-1274,9-25 Germany vs Czechia,2023,T. Knotek,J. Loskot,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:05:17,30,5,5,Germany,Shot,Set,22,0.798658375,0.30242051,5-Hole,195.2525964,Miss,No,Clean Save,Movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,47,1,17,2623,9-25 Germany vs Czechia,2023,L. Volquardsen,NA,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:05:49,30,5,5,Czechia,Shot,Set,21,0.215856334,0.409623593,Right Shoulder,127.6061097,Miss,No,Not Clean,Movement,NA,NA,Offensive,55,NA,NA,NA,NA,NA,NA,91,47,1,49,2591,9-25 Germany vs Czechia,2023,T. Knotek,NA,NA,NA,NA,V. Bláha,K. Melenychuk,Czechia,L. Kučera,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:06:08,30,5,5,Czechia,Shot,Set,16,0.194926979,0.672758434,NA,203.9287753,Blocked,No,NA,Assisted,21,NA,Offensive,2,26,NA,NA,NA,NA,NA,91,47,1,8,2632,9-25 Germany vs Czechia,2023,Š. Friedl,T. Knotek,NA,NA,NA,V. Bláha,K. Melenychuk,Czechia,J. Fišer,Germany,W. Bastian,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:06:16,30,5,5,Czechia,Shot,Set,2,0.146628468,0.263437571,Right Leg,99.11560371,Miss,No,Not Clean,Movement,NA,NA,Defensive,7,NA,NA,NA,NA,NA,NA,91,47,1,16,2624,9-25 Germany vs Czechia,2023,J. Fišer,NA,NA,NA,NA,V. Bláha,K. Melenychuk,Germany,F. Müller,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:06:39,30,5,5,Germany,Shot,Set,22,0.805098176,0.357646341,5-Hole,239.5657249,Miss,No,Clean Save,Assisted,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,47,1,39,2601,9-25 Germany vs Czechia,2023,L. Volquardsen,P. Nöring,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:07:08,30,5,5,Czechia,Shot,Set,2,0.117649361,0.308917667,Right Miss,154.6223837,Miss,No,Not On Net,Movement,NA,NA,Offensive,55,NA,NA,NA,NA,NA,NA,91,47,1,8,2632,9-25 Germany vs Czechia,2023,J. Fišer,NA,NA,NA,NA,V. Bláha,K. Melenychuk,Czechia,L. Kučera,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:07:32,30,5,5,Germany,Shot,Set,10,0.813147928,0.513578098,Right Miss,150.4202646,Miss,No,Not On Net,Movement,NA,NA,Defensive,87,NA,NA,NA,NA,NA,NA,91,47,1,32,2608,9-25 Germany vs Czechia,2023,P. Nöring,NA,NA,NA,NA,V. Bláha,K. Melenychuk,Czechia,A. Lenhart-Baker,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:07:42,30,5,5,Czechia,Shot,Transition,16,0.182047376,0.552561038,Under Left Arm,212.1249984,Goal,No,none,Assisted,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,47,1,42,2598,9-25 Germany vs Czechia,2023,Š. Friedl,J. Dobiáš,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:08:40,30,5,5,Germany,Shot,Set,77,0.883985745,0.081517187,Left Miss,207.2775298,Miss,No,Not On Net,Movement,NA,NA,Defensive,39,NA,NA,NA,NA,NA,NA,91,47,1,40,2600,9-25 Germany vs Czechia,2023,L. Böhm,NA,NA,NA,NA,V. Bláha,K. Melenychuk,Czechia,C. Koneczny,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:09:04,30,5,5,Czechia,Shot,Set,72,0.188487178,0.325160558,Left Post,229.2750529,Miss,No,Not On Net,Assisted,55,NA,Defensive,47,NA,NA,NA,NA,NA,NA,91,47,1,4,2636,9-25 Germany vs Czechia,2023,T. Procházka,L. Kučera,NA,NA,NA,V. Bláha,K. Melenychuk,Germany,K. Melenychuk,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:09:31,30,5,5,Germany,Shot,Set,22,0.755189714,0.484340894,Right Miss,241.018071,Miss,No,Not On Net,Assisted,16,NA,None,NA,NA,NA,NA,NA,NA,NA,91,47,1,31,2609,9-25 Germany vs Czechia,2023,L. Volquardsen,K. Sontowski,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:10:27,30,5,5,Germany,Shot,Set,71,0.869496192,0.30242051,Under Right Arm,183.0427241,Miss,No,Not Clean,Movement,NA,NA,Offensive,77,NA,NA,NA,NA,NA,NA,91,47,1,27,2613,9-25 Germany vs Czechia,2023,G. Weber,NA,NA,NA,NA,V. Bláha,K. Melenychuk,Germany,L. Böhm,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:10:34,30,5,5,Germany,Shot,Set,77,0.801878276,0.429115063,Chest,199.6520849,Miss,No,Not Clean,Movement,NA,NA,Defensive,81,NA,NA,NA,NA,NA,NA,91,47,1,34,2606,9-25 Germany vs Czechia,2023,L. Böhm,NA,NA,NA,NA,V. Bláha,K. Melenychuk,Czechia,B. Lavallée,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:10:38,30,5,5,Czechia,Turnover,Transition,81,0.817977779,0.864424552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Interrupted Pass,91,47,1,38,2602,9-25 Germany vs Czechia,2023,B. Lavallée,NA,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:11:06,30,5,5,Germany,Shot,Set,2,0.829247432,0.770215782,Left Post,151.2832059,Miss,No,Not On Net,Movement,NA,NA,Defensive,27,NA,NA,NA,NA,NA,NA,91,47,1,6,2634,9-25 Germany vs Czechia,2023,P. Weber,NA,NA,NA,NA,V. Bláha,K. Melenychuk,Czechia,J. Výmola,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:11:54,30,4,5,Germany,Shot,Set,36,0.850176787,0.312166245,Chest,185.6365527,Miss,No,Clean Save,Assisted,10,22,NA,NA,NA,NA,NA,NA,NA,NA,91,47,1,54,2586,9-25 Germany vs Czechia,2023,P. Olters,P. Nöring,L. Volquardsen,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:12:26,30,4,5,Czechia,Shot,Set,16,0.170777723,0.848181661,5-Hole,199.6520849,Miss,No,Clean Save,Movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,47,1,26,2614,9-25 Germany vs Czechia,2023,Š. Friedl,NA,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:12:42,30,4,5,Germany,Shot,Set,10,0.838907134,0.572052507,5-Hole,94.30778485,Miss,No,Not Clean,Movement,NA,NA,Offensive,9,NA,NA,NA,NA,NA,NA,91,47,1,42,2598,9-25 Germany vs Czechia,2023,P. Nöring,NA,NA,NA,NA,V. Bláha,K. Melenychuk,Germany,D. Beckmann,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:12:54,30,4,5,Germany,Shot,Set,36,0.792218573,0.500583785,5-Hole,257.1304228,Miss,No,Clean Save,Assisted,22,71,NA,NA,NA,NA,NA,NA,NA,NA,91,47,1,54,2586,9-25 Germany vs Czechia,2023,P. Olters,L. Volquardsen,G. Weber,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:13:27,30,4,5,Czechia,Shot,Set,24,0.136968765,0.429115063,Right Leg,163.2996763,Miss,No,Not Clean,Assisted,21,NA,Offensive,55,NA,NA,NA,NA,NA,NA,91,47,1,27,2613,9-25 Germany vs Czechia,2023,P. Srch,T. Knotek,NA,NA,NA,V. Bláha,K. Melenychuk,Czechia,L. Kučera,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:16:06,30,5,4,Czechia,Shot,Set,55,0.104769758,0.711741373,Chest,284.34883,Miss,No,Not Clean,Assisted,24,NA,Offensive,72,NA,NA,NA,NA,NA,NA,91,47,1,6,2634,9-25 Germany vs Czechia,2023,L. Kučera,P. Srch,NA,NA,NA,V. Bláha,K. Melenychuk,Czechia,T. Procházka,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:16:14,30,5,4,Czechia,Shot,Set,24,0.141798616,0.263437571,Chest,155.0788141,Miss,No,Not Clean,Assisted,2,NA,Defensive,47,NA,NA,NA,NA,NA,NA,91,47,1,14,2626,9-25 Germany vs Czechia,2023,P. Srch,J. Fišer,NA,NA,NA,V. Bláha,K. Melenychuk,Germany,K. Melenychuk,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:18:53,30,5,4,Germany,Turnover,Set,36,0.855006638,0.256940414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ball Lost,91,47,1,53,2587,9-25 Germany vs Czechia,2023,P. Olters,NA,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:19:22,30,5,4,Czechia,Shot,Set,24,0.067740899,0.334906293,Under Left Arm,136.9347937,Miss,No,Not Clean,Assisted,72,55,Offensive,24,NA,NA,NA,NA,NA,NA,91,47,1,22,2618,9-25 Germany vs Czechia,2023,P. Srch,T. Procházka,L. Kučera,NA,NA,V. Bláha,K. Melenychuk,Czechia,P. Srch,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:19:32,30,5,5,Czechia,Shot,Set,72,0.133748865,0.650018386,Right Miss,233.1061781,Miss,No,Not On Net,Assisted,2,21,Offensive,2,NA,NA,NA,NA,NA,NA,91,47,1,32,2608,9-25 Germany vs Czechia,2023,T. Procházka,J. Fišer,T. Knotek,NA,NA,V. Bláha,K. Melenychuk,Czechia,J. Fišer,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:19:38,30,5,5,Czechia,Shot,Set,21,0.15628817,0.412872172,Left Post,148.3285059,Miss,No,Not On Net,Assisted,72,2,None,NA,NA,NA,NA,NA,NA,NA,91,47,1,38,2602,9-25 Germany vs Czechia,2023,T. Knotek,T. Procházka,J. Fišer,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:19:55,30,5,5,Czechia,Shot,Set,55,0.193317029,0.559058194,Right Miss,237.5230589,Miss,No,Not On Net,Movement,NA,NA,Defensive,9,NA,NA,NA,NA,NA,NA,91,47,1,55,2585,9-25 Germany vs Czechia,2023,L. Kučera,NA,NA,NA,NA,V. Bláha,K. Melenychuk,Germany,D. Beckmann,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:20:07,30,5,5,Germany,Shot,Transition,23,0.888815596,0.620781181,Right Leg,98.17634506,Miss,No,Not Clean,Assisted,9,NA,Defensive,3,NA,NA,NA,NA,NA,NA,91,47,1,7,2633,9-25 Germany vs Czechia,2023,B. Wendt,D. Beckmann,NA,NA,NA,V. Bláha,K. Melenychuk,Czechia,J. Dobiáš,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:23:04,30,5,4,Czechia,Turnover,Set,2,0.180437426,0.260188993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Interrupted Pass,91,47,1,4,2636,9-25 Germany vs Czechia,2023,J. Fišer,NA,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:23:34,30,5,4,Czechia,Shot,Set,24,0.122479212,0.331657715,Right Shoulder,120.5567243,Miss,No,Not Clean,Assisted,21,NA,Offensive,55,NA,NA,NA,NA,NA,NA,91,47,1,34,2606,9-25 Germany vs Czechia,2023,P. Srch,T. Knotek,NA,NA,NA,V. Bláha,K. Melenychuk,Czechia,L. Kučera,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:24:33,30,5,4,Czechia,Shot,Set,21,0.161118021,0.328409136,Under Right Arm,150.1258126,Miss,No,Clean Save,Assisted,18,24,NA,NA,NA,NA,NA,NA,NA,NA,91,47,1,33,2607,9-25 Germany vs Czechia,2023,T. Knotek,J. Loskot,P. Srch,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:25:19,30,5,3,Czechia,Shot,Set,21,0.136968765,0.360894919,Top Miss,93.28577553,Miss,No,Not On Net,Assisted,55,72,None,NA,NA,NA,NA,NA,NA,NA,91,47,1,19,2621,9-25 Germany vs Czechia,2023,T. Knotek,L. Kučera,T. Procházka,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:25:29,30,5,3,Czechia,Shot,Set,72,0.19975683,0.500583785,5-Hole,290.754534,Goal,No,none,Assisted,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,47,1,29,2611,9-25 Germany vs Czechia,2023,T. Procházka,L. Kučera,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:26:31,30,5,4,Germany,Shot,Set,16,0.808318077,0.049031405,5-Hole,101.3502627,Miss,No,Clean Save,Movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,47,1,31,2609,9-25 Germany vs Czechia,2023,K. Sontowski,NA,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:27:46,30,5,4,Germany,Shot,Set,10,0.82119768,0.896910335,NA,148.177535,Blocked,No,NA,Movement,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,91,47,1,46,2594,9-25 Germany vs Czechia,2023,P. Nöring,NA,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,Czechia,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:28:17,30,5,5,Czechia,Shot,Set,2,0.133748865,0.286177619,5-Hole,105.4523887,Miss,No,Clean Save,Assisted,21,55,NA,NA,NA,NA,NA,NA,NA,NA,91,47,1,17,2623,9-25 Germany vs Czechia,2023,J. Fišer,T. Knotek,L. Kučera,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:28:45,30,5,5,Germany,Shot,Set,36,0.840517085,0.403126437,Chest,197.9994198,Miss,No,Clean Save,Movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,47,1,45,2595,9-25 Germany vs Czechia,2023,P. Olters,NA,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,3,1:29:25,30,4,5,Germany,Shot,Set,9,0.924234505,0.637024073,Under Left Arm,125.6314334,Goal,No,none,Assisted,22,10,NA,NA,NA,NA,NA,NA,NA,NA,91,47,1,25,2615,9-25 Germany vs Czechia,2023,D. Beckmann,L. Volquardsen,P. Nöring,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,4,1:33:04,30,5,5,Czechia,Shot,Set,18,0.826027531,0.315414823,Left Miss,197.4225412,Miss,No,Not On Net,Assisted,2,NA,Offensive,2,NA,NA,NA,NA,NA,NA,91,47,1,4,3536,9-25 Germany vs Czechia,2023,J. Loskot,J. Fišer,NA,NA,NA,V. Bláha,K. Melenychuk,Czechia,J. Fišer,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,4,1:33:10,30,5,5,Czechia,Shot,Set,2,0.86305639,0.838435926,Left Miss,134.9640618,Miss,No,Not On Net,Movement,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,91,47,1,10,3530,9-25 Germany vs Czechia,2023,J. Fišer,NA,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,4,1:33:38,30,5,5,Germany,Shot,Set,22,0.127309063,0.643521229,Left Miss,256.543901,Miss,No,Not On Net,Movement,NA,NA,Defensive,39,NA,NA,NA,NA,NA,NA,91,47,1,38,3502,9-25 Germany vs Czechia,2023,L. Volquardsen,NA,NA,NA,NA,V. Bláha,K. Melenychuk,Czechia,C. Koneczny,No Shot Block,NA,2024 World Championship
Devinne,9/25/24,Czechia,Germany,4,1:33:49,30,5,5,Czechia,Shot,Transition,21,0.855006638,0.539566724,5-Hole,127.045044,Goal,No,none,Assisted,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,47,1,49,3491,9-25 Germany vs Czechia,2023,T. Knotek,C. Koneczny,NA,NA,NA,V. Bláha,K. Melenychuk,No Rebound,NA,No Shot Block,NA,2024 World Championship
